lng,lat
113.97971575211163,30.525115255647595
113.9797073049784,30.525614430555027
113.97991480024822,30.525324855445902
113.98028287429058,30.525286832122095
113.9798678835074,30.525337005907982
113.97971575211163,30.525115255647595
113.97976810962425,30.525996132950784
113.97994570015238,30.684924771186378
113.9797113226639,30.684853481077678
113.97971123343152,30.684852939253012
113.98100485561304,30.68546238913847
113.98150950710702,30.685951673392434
113.9820209451734,30.685804027745856
113.98143672833086,30.685997800553572
113.98160126581332,30.68598638321038
113.98297164668678,30.775930255282294
113.98294758203036,30.777874276349724
113.98295448513701,30.779050661808505
113.9840675237139,30.5856514930313
113.98437918976856,30.636952931075463
113.98459951778617,30.63718915526068
113.98336139388266,30.733567976093774
113.98332626919826,30.73567200682232
113.98324409285095,30.739876169902185
113.98364346282015,30.758005663191813
113.98342486052582,30.759895277754058
113.98338182444375,30.761699471359673
113.98349544375401,30.762556691692016
113.9834914997454,30.762361790587686
113.9835563015367,30.762663476464912
113.98341571050072,30.76241905469338
113.98359315591668,30.762726365687925
113.98333579812511,30.763692252679437
113.98613065099292,30.452005997046307
113.98988902278279,30.39996706439424
113.98958187184604,30.639017370790985
113.98884971392832,30.7657958343124
113.99293957475268,30.640458517333002
113.99251575441455,30.64020694464218
113.9930711639679,30.64081793262475
113.99296951227416,30.64125205346719
113.99286867349142,30.641203425666074
113.99284780012991,30.641227435892027
113.99699975290696,30.512757181947737
113.99893351666951,30.421085263444944
113.99880449972248,30.679008106309464
114.00185697180879,30.586839221365658
114.00459445508848,30.452340959131455
114.00305363269908,30.45180470208727
114.00428514307745,30.453750523145867
114.0044457314673,30.453894953080546
114.00361668956006,30.58251242278854
114.00332151026923,30.660972034113325
114.00371401733344,30.699015255635153
114.00498989834493,30.420694866345293
114.00553020202332,30.449565769519516
114.00532272491797,30.44975834571522
114.00624075358698,30.450717368308446
114.00571662915581,30.450264045047657
114.00562887762187,30.45006936405116
114.00573361303165,30.45054390095195
114.00607449145929,30.452612370316064
114.00539829221623,30.452406460895755
114.00564268432066,30.452357724849687
114.00539829221623,30.452406460895755
114.00539829221623,30.452406460895755
114.00614335495476,30.451591475536386
114.00626028790145,30.454239591127052
114.00642147709189,30.453576112234217
114.00598862109258,30.45404930157316
114.0055029285089,30.453895781495625
114.00500672632552,30.453781283630548
114.00642147709189,30.453576112234217
114.00624023166152,30.453364748387294
114.00587697353848,30.453166873806207
114.00642172045004,30.453575127875336
114.00578683776448,30.45470304574339
114.00548244019954,30.561545399750088
114.00556292727353,30.59898724167299
114.00780486291931,30.452439298453427
114.00723914226319,30.45175191057273
114.00723914226319,30.45175191057273
114.00812607067557,30.452019451597025
114.00723941907111,30.451750902128516
114.00755738620042,30.45206953666977
114.00723914226319,30.45175191057273
114.00723914226319,30.45175191057273
114.00667928629902,30.452034389605114
114.00723941907111,30.451750902128516
114.00716257135532,30.45206119906232
114.00796343659587,30.45297171667198
114.00696260766642,30.453407293744192
114.00735602495497,30.45328142175842
114.00775012951343,30.453135907321403
114.00665983718176,30.45353841924814
114.00667913807901,30.45350503499279
114.00735602495497,30.45328142175842
114.0068653329502,30.453343883766173
114.00809008692048,30.452947309945714
114.00710865896825,30.45343212480308
114.00695805042565,30.453412548078383
114.00775012951343,30.453135907321403
114.00777193536233,30.453035256765705
114.0077502134825,30.453134254208784
114.0071087050189,30.45306721075482
114.0080581511716,30.45336228451856
114.00820471317505,30.454468580102994
114.00797552363193,30.56523571455877
114.00663820754676,30.58643488428309
114.00795522599054,30.774542520960708
114.00874823645675,30.397062674038523
114.00945836817515,30.397249476433824
114.00971197067948,30.451804784205123
114.0089917513659,30.452655700951922
114.00925418483664,30.451415285998813
114.00825476633598,30.452058025193587
114.00915534822376,30.45263127318442
114.00933420601976,30.451683913367717
114.00858184142777,30.45277986775839
114.00974286044573,30.451875665965524
114.00987553212693,30.452034250211284
114.00949848112221,30.45172447222974
114.00954143027131,30.45171633577342
114.0098903831754,30.45276502292884
114.00881323369023,30.452717199813453
114.00936284612885,30.451695834355256
114.00933420601976,30.451683913367717
114.00866391126212,30.45279011716571
114.0083344439331,30.452928561944532
114.00868855648481,30.452823569372597
114.00823638778162,30.452870181267848
114.00845908087827,30.453250179455296
114.00832452912681,30.452943645046016
114.00988055375767,30.4528449103127
114.00987215654763,30.452876415560404
114.00974080674,30.452955395348496
114.00963104790252,30.45314570910469
114.00983249380856,30.453056140897296
114.00988037798153,30.45281503032041
114.00904041777692,30.45451923419611
114.0090085345579,30.454540171873255
114.00895273097987,30.45449638404075
114.00900853460331,30.45453993843801
114.0090085345579,30.454540171873255
114.00824117590591,30.45434185103982
114.00829482063303,30.454504321397792
114.0088691801215,30.72275524706486
114.01082570702991,30.447889463230094
114.01117130941505,30.44962603862127
114.0112910709621,30.449146843860465
114.0113257036209,30.452548841623283
114.0110793666816,30.451937762425842
114.01005897887784,30.452495571589072
114.01019959705388,30.452523155742664
114.01127119125698,30.45216845847959
114.01027918397887,30.452034169993635
114.01016066980897,30.452526334880293
114.01001575814442,30.452575351786372
114.01105543991666,30.451985822780664
114.01027918397887,30.452034169993635
114.01090078302265,30.452497149111434
114.0114723113,30.45213052680982
114.01018772908769,30.452453083910445
114.01106432061738,30.452589637960713
114.0113666220718,30.452110839726352
114.01119149190056,30.45190692514806
114.01027918397887,30.452034169993635
114.01019762713821,30.45258919481221
114.010336335718,30.45183097885705
114.01049989816504,30.451756509248483
114.01065642462054,30.45266082042753
114.01001639669829,30.45257366567655
114.01053690329684,30.453895678230058
114.01082593546543,30.452873249597626
114.01068830752413,30.453339561327624
114.01089424411678,30.453476285998242
114.01083785847695,30.453841993124843
114.01085682831537,30.452839189072712
114.01085682831537,30.452839189072712
114.01081795059031,30.45321217091199
114.01047876274207,30.453432121921352
114.01091765449989,30.453931702886987
114.01050073013204,30.45339305966204
114.0108008654186,30.454053073408904
114.01085682831537,30.452839189072712
114.0109189939896,30.453926426496324
114.01009770736624,30.454540019345277
114.0103300970499,30.45459531976303
114.01009770736624,30.454540019345277
114.01038995182513,30.45484802698428
114.0112726481968,30.45460950355388
114.01136837447044,30.454887149290798
114.01097739218514,30.455216739905797
114.0110172064203,30.454816248560043
114.01008511293043,30.454568522722248
114.0112726481968,30.45460950355388
114.01051888339121,30.462818646064985
114.01051387375342,30.462687675238673
114.01051791718218,30.462792654572027
114.0105375442948,30.57884357733282
114.01125638579983,30.774503709347357
114.01148205362296,30.775049557087616
114.01078254998465,30.774386138701015
114.01216310583382,30.44736872603117
114.01282299577205,30.45098386289389
114.01275418516069,30.45087613445215
114.01340345154081,30.45113121470401
114.01182151117011,30.452108836020653
114.01221037550913,30.452551258699955
114.0126552495573,30.452145066370843
114.01223429776803,30.452538229288365
114.01221037550913,30.452551258699955
114.01212763403106,30.452554508922482
114.013500887674,30.45460200677089
114.01346382603487,30.45465443302901
114.01309196270111,30.454641008757104
114.01290464930173,30.54162718573794
114.01222708835189,30.569218743455952
114.0131049560808,30.57648361066607
114.01305136406344,30.576335036793175
114.01316246212488,30.576950077694782
114.01306126927425,30.576337719554147
114.01272128488056,30.584817966565048
114.01233040802273,30.584887652354762
114.01252690169568,30.584943073496753
114.0125818699025,30.775293369817515
114.01215099421498,30.7753210837157
114.01262473184396,30.775109628037505
114.0128611427959,30.775108704682868
114.0129472603874,30.776966914123225
114.01371814232293,30.44920990024024
114.01394222228802,30.44923205520401
114.01412763219905,30.450806748977076
114.01457049890371,30.450741936079034
114.01366761372617,30.452623028021836
114.01426520784653,30.451790531342127
114.01395598727026,30.452091355195396
114.01434397614696,30.452193179454735
114.01425726786529,30.45175152617161
114.01395598727026,30.452091355195396
114.01506506382351,30.45297094396708
114.01472482017694,30.454732506281967
114.01450364078296,30.454611493338202
114.01470483388348,30.45472657002841
114.01370864728102,30.57656477588512
114.01370864728102,30.57656477588512
114.01375920544233,30.57775503568237
114.01375920544233,30.57775503568237
114.01510583488724,30.579198767415917
114.01531731708293,30.579150178290746
114.01462582875519,30.581808122965132
114.01451213685449,30.581832462405576
114.01508060399948,30.582602554459466
114.01432093234227,30.584392677550504
114.0151612584436,30.584424603065873
114.01431863902035,30.584745000916183
114.01532576676532,30.584454175760637
114.01528496130993,30.58436827120119
114.01416472656358,30.584465513055065
114.01456189307117,30.584432366531004
114.01456173848479,30.584433334122483
114.01431842566036,30.58440515226448
114.01491083244105,30.584644290138577
114.01391833238286,30.58475108604614
114.01491083244105,30.584644290138577
114.01491083244105,30.584644290138577
114.01431842566036,30.58440515226448
114.01490985040172,30.584645287299313
114.01451680092956,30.584644436727213
114.01431842566036,30.58440515226448
114.01407238302524,30.58470655762278
114.01510534083843,30.58451879850277
114.01391738123083,30.5845771511185
114.01451687460433,30.584405496522596
114.01446684174334,30.584630517644438
114.01407238302524,30.58470655762278
114.01408675433211,30.586422009070937
114.01406380369052,30.586677973545008
114.0147129232926,30.589746904899798
114.01371291075984,30.775914799035665
114.01475727007164,30.775926734069458
114.01489878032808,30.776749906198365
114.01511491594461,30.776074280223806
114.01505339626446,30.777249199266773
114.0147283209955,30.77598382203155
114.01496556941511,30.77731443595227
114.01522338543394,30.77747536230961
114.01413971035119,30.777141900531003
114.01480902594089,30.777061015680435
114.0150087998295,30.77700612283927
114.01493765278119,30.777021657312794
114.01474917265243,30.77718113523231
114.01522282555942,30.77683949751127
114.01477939654214,30.77708952767092
114.01477907205762,30.777090096214888
114.01520997298441,30.777138803098737
114.01477907205762,30.777090096214888
114.01486081166284,30.776284927229174
114.01502656020227,30.77727180327824
114.01521302249759,30.776546176002377
114.01516389698001,30.776381838748616
114.01477907205762,30.777090096214888
114.01500870146292,30.777255597256122
114.01442593879543,30.777220038259752
114.01507831601711,30.77707621357658
114.01511590108707,30.777203021637874
114.01424108897477,30.7774597101446
114.01395817877889,30.77720437561873
114.01517005920954,30.777808566743428
114.01516702406187,30.77780759655528
114.01448574142317,30.777847504710238
114.01522093045403,30.777725484963767
114.01434837207921,30.77749208434061
114.01450966722349,30.777560589458773
114.01680328274313,30.45267152284226
114.0167230361258,30.452118992084454
114.01696734953248,30.452629585236053
114.01538929001869,30.452237170833598
114.0169403993107,30.4527086558362
114.01685685652724,30.460855819828105
114.01701942580499,30.5407948736285
114.01704340639276,30.54058084418288
114.01702829611956,30.576213401559666
114.01706311276175,30.576728064072398
114.01665979092465,30.576999262609487
114.01690505557798,30.5772040086063
114.01698126220703,30.57740410764899
114.01632368624445,30.580345151791516
114.016248863999,30.58028509768794
114.01624728349039,30.58023512358001
114.01559957511458,30.57944025880965
114.01680134192928,30.581365077632196
114.01675818533803,30.581324555479192
114.01683725416261,30.58127405788507
114.01683742829411,30.581272170094728
114.01704072609965,30.581793231571712
114.01695102327197,30.58155660990579
114.01683725416261,30.58127405788507
114.01649520986386,30.58059530066545
114.01671063178011,30.58082454139932
114.01676954087418,30.580940323813422
114.01644122859764,30.58240073630336
114.01707060793913,30.582113080781472
114.01617985080922,30.582513412169806
114.01552449053952,30.582448345938015
114.01681627502742,30.582255698266547
114.01681627502742,30.582255698266547
114.01535487431937,30.582607770311714
114.01617985080922,30.582513412169806
114.01601963182766,30.58249098203029
114.01664171112165,30.582213222138193
114.01545063233661,30.58256948921863
114.01681627502742,30.582255698266547
114.01644078506256,30.58239669083058
114.01553441752289,30.58240831499116
114.01681627502742,30.582255698266547
114.01654492651714,30.58203858927353
114.01707060852115,30.582112070899687
114.0161798513634,30.582512479953394
114.016431279571,30.58201894267486
114.01681529660618,30.58225094623021
114.01663971595542,30.581959324822968
114.01627250263829,30.584665258201365
114.01632128281061,30.584433346788547
114.01633225427193,30.58430532420108
114.01611670578036,30.584442237268348
114.01627250263829,30.584665258201365
114.01587142224444,30.584347598142354
114.01578063085796,30.58442989283439
114.01583154884624,30.58446770212804
114.01684161849181,30.584629050338247
114.01609951042518,30.58935107426974
114.01680167827348,30.588871286175685
114.01603998961613,30.588874922322066
114.01565503826033,30.58964440385752
114.01620414695334,30.589366775188363
114.01703907168574,30.589488392153235
114.01566355021244,30.589088392029698
114.01603987557263,30.588875778090628
114.01546400187208,30.589763588074707
114.01581934774264,30.77633652092599
114.01689060658221,30.777152852197673
114.01652479579413,30.776686919876123
114.01538266370471,30.776686661828307
114.0159192334902,30.776705026430836
114.0158782944523,30.776717195985075
114.01677540262206,30.777113271800307
114.01560207607652,30.776509036420467
114.01585934645982,30.776780140906776
114.01530242812123,30.776961508572583
114.01536473027754,30.77668642599988
114.0153277331355,30.776617778841043
114.01557908476735,30.77633518836068
114.01626741303701,30.776577499653545
114.01539153453143,30.77652564234662
114.01560784936059,30.777997250907525
114.01558933199095,30.777942027515575
114.01587429604545,30.777848890304725
114.01532103645279,30.777826517378056
114.01623932377437,30.77790745707354
114.01760378804754,30.531910107758417
114.01764206276405,30.539177595355714
114.01771690110036,30.538773555023894
114.01724003622812,30.540200486828766
114.01870211263481,30.542826440402212
114.0186764796087,30.573685911725114
114.01843283443911,30.57559666690921
114.01869134460928,30.574385340417216
114.01875702800241,30.57546076282503
114.01803975159666,30.576436398750193
114.01791913318867,30.575852989803806
114.01846468039774,30.57625333810161
114.01803975159666,30.576436398750193
114.01878343296953,30.576726330439342
114.01803975159666,30.576436398750193
114.01816939538558,30.576911860538388
114.01784944350378,30.57661210993671
114.01727175559537,30.57619105851823
114.01874000380792,30.576687402495146
114.01857313070718,30.576898509305842
114.01768057958476,30.57682827123554
114.01829620659264,30.57702204698902
114.01775934121811,30.577123991898606
114.01874000380792,30.576687402495146
114.01819731066375,30.57692880602024
114.01814144338807,30.577007881119087
114.01874000380792,30.576687402495146
114.01879695309952,30.576560492879796
114.01827940523198,30.577116826485643
114.01760419505315,30.57717425558648
114.01827940523198,30.577116826485643
114.01760419505315,30.57717425558648
114.0173853497032,30.576683202915014
114.01873937883315,30.576688636674966
114.01765960827191,30.576853382623195
114.01831543844033,30.576272728912283
114.01862710721163,30.5787999332131
114.01812241175419,30.57761975207666
114.01850392408448,30.581829052841616
114.01835309250218,30.58120494910174
114.01739884649764,30.581568335207088
114.0186398065668,30.581660788735935
114.01780879605101,30.582120978056956
114.01878038488005,30.58317436568623
114.01719132199848,30.58208973858019
114.01831748179974,30.583088189396424
114.01858685740454,30.582968447892856
114.01719132199848,30.58208973858019
114.01859385795046,30.582148761887797
114.01721129152321,30.58195671041117
114.01818173061109,30.584171147981888
114.01878396799567,30.58706236667812
114.01889964429627,30.587308941487485
114.01802580628652,30.587216445201655
114.01878396799567,30.58706236667812
114.01878396799567,30.58706236667812
114.01887974130116,30.587545871637115
114.01878408532791,30.58706166470394
114.01859645896407,30.587186826744915
114.01851562629967,30.5876538891153
114.01872450330377,30.5871351470739
114.01878396799567,30.58706236667812
114.01869272973963,30.58715768215412
114.01804275007827,30.587334362081375
114.01769554176094,30.588134008203617
114.01791903031442,30.58766055219383
114.01868309365959,30.587046779573097
114.01877002246174,30.586986432926686
114.01759378275001,30.588211263178465
114.01765561292443,30.588306036768802
114.01765561292443,30.588306036768802
114.01765561292443,30.588306036768802
114.0180217715566,30.778909890194164
114.01732978331243,30.778570532531617
114.01815491665991,30.778477230186954
114.01753702991273,30.778597465743143
114.01751802083713,30.77868645132225
114.01821290418779,30.778881897168947
114.01827549006283,30.778944822356845
114.01750764692837,30.778658003056748
114.01863425008648,30.77924197882255
114.0191294690102,30.538112775183798
114.020367598601,30.536970755522784
114.0194786818858,30.53720316011145
114.02045634338225,30.537370403126662
114.02062772347678,30.537611494286786
114.02065287593173,30.53740877523528
114.020356565725,30.537710186764887
114.01993353024399,30.53743530805493
114.020426450219,30.53695055549886
114.0201592424955,30.537787590718736
114.0201592424955,30.537787590718736
114.01919938856656,30.53729286684458
114.01993353024399,30.53743530805493
114.01993353024399,30.53743530805493
114.02059592753567,30.537663894583773
114.0201592424955,30.537787590718736
114.01964715367303,30.538381255262827
114.0201592424955,30.537787590718736
114.01897577893668,30.53851408966192
114.01890852265372,30.54321271892959
114.02001961954915,30.54589770110989
114.01918705059931,30.57472481280827
114.01978561117781,30.5749451138337
114.02016967654815,30.575388895488437
114.01969284785888,30.574936373626702
114.02044730737067,30.575530832632676
114.02036413588611,30.57533738050907
114.0193546003406,30.57571399746723
114.01978561117781,30.5749451138337
114.01978561117781,30.5749451138337
114.01994414632473,30.575557438932382
114.01952826640014,30.57499177465142
114.01952844870925,30.574991048119475
114.01987828995938,30.57567153934898
114.01900257567836,30.576509461914455
114.01978549070171,30.576435553536967
114.02024831753239,30.5767681357464
114.01934761538512,30.57582103836916
114.0194053218817,30.575837806035736
114.01934576354867,30.57637894016357
114.01963782084289,30.576298979493945
114.0198702464354,30.576372310506766
114.01996406669116,30.576422092655466
114.0206433654128,30.57675805931071
114.02061343881957,30.576904067590313
114.01967475191967,30.576287943246736
114.0191021300824,30.57648440873734
114.0205902013904,30.576770633396077
114.01897650010186,30.575990005895136
114.02011066647107,30.576552601750873
114.01977451379648,30.576148698861537
114.01934360669998,30.575798992162255
114.02040791587098,30.576960611864806
114.01922879739583,30.576468065084892
114.0191140924073,30.57645140650041
114.0192657318681,30.57644801243232
114.02059046962522,30.576770171176694
114.01905724371993,30.576546535894895
114.01916993093803,30.576452293538175
114.02060357245932,30.575889463156905
114.01929365320728,30.57644095954912
114.01917794702281,30.576489236966594
114.01967475191967,30.576287943246736
114.01894955501281,30.577691185947437
114.01972791450476,30.584047897427908
114.01979377910642,30.58412467834466
114.01925921521924,30.583928500494476
114.01925908074422,30.5839291996358
114.01987838230121,30.584455436669536
114.01925908074422,30.5839291996358
114.01950959000052,30.583660745796955
114.01991858662744,30.584281609898053
114.01965710435108,30.584295980412712
114.01972764605023,30.584048437308304
114.01982768126192,30.58451139854925
114.01902862337379,30.58387785300341
114.01957908417889,30.58648884711174
114.01967021288648,30.586294435816278
114.0206405710424,30.586296469469264
114.01948228731271,30.586628571057073
114.01993323245784,30.58632345945659
114.01948228731271,30.586628571057073
114.02004494761216,30.586299240356485
114.02032913731826,30.586012996716992
114.0195541530221,30.58654743890366
114.01974884756739,30.58646142539206
114.0196698562673,30.5867604851864
114.01962997412473,30.586890085569607
114.01900040187779,30.58724367398901
114.01930376416402,30.5866777814082
114.01936158981017,30.587102728645803
114.02006300532494,30.586683220789126
114.01921296743377,30.586783266311947
114.01932671135246,30.58664704479028
114.01976960907386,30.586836669472238
114.01921296743377,30.586783266311947
114.02000500709765,30.58671009731431
114.01976960907386,30.586836669472238
114.01900544634894,30.586839837581397
114.01932671135246,30.58664704479028
114.01931768432868,30.58712888782353
114.01966957131978,30.589487972178503
114.02029993705952,30.591540410823193
114.01996273672235,30.591392454328737
114.02027009805286,30.591590920086272
114.01998792833379,30.59135204896176
114.01988654457821,30.6518468084329
114.02014291517136,30.65187706103332
114.0195717950182,30.65159251586689
114.02155367669369,30.538037111665115
114.02191376714661,30.538153095916556
114.02196264809857,30.538056019167062
114.02196264809857,30.538056019167062
114.02172333102523,30.538045882606973
114.02233477602213,30.538168940466335
114.02127448463125,30.538022116533742
114.0223827873085,30.538196802958346
114.02070572921583,30.5370597460023
114.02080465865238,30.537679827405533
114.02196264809857,30.538056019167062
114.02233477602213,30.538168940466335
114.02233477602213,30.538168940466335
114.02172333102523,30.538045882606973
114.02193267867679,30.53825601544688
114.02224229683557,30.57155848376997
114.02235159027973,30.575536056859082
114.02127977896016,30.57506904824085
114.02069490600097,30.575186891660625
114.02069240724751,30.575193536515528
114.02073231995138,30.57459360560184
114.02075229070424,30.574636558781613
114.02129497115871,30.574937967261125
114.02147848492184,30.575515208613268
114.02147848492184,30.575515208613268
114.02102551263484,30.575696376592404
114.02172098654901,30.57481173130101
114.0219005044495,30.575325137555875
114.02147848492184,30.575515208613268
114.02074514609504,30.577006715325513
114.02131068611133,30.57788080603814
114.02121090769889,30.577803097061217
114.0219311292432,30.57874674744066
114.0221007283401,30.578854264577515
114.02211464243803,30.578855251459622
114.02106732686619,30.577497641203014
114.02106732686619,30.577497641203014
114.02195903209416,30.57878166232852
114.02106732686619,30.577497641203014
114.0221007283401,30.578854264577515
114.02145907585101,30.577464969086737
114.02199898627178,30.578791587586753
114.02237696896283,30.5798321912434
114.02223257875043,30.579010236800777
114.022433810076,30.579778048288283
114.02242782352884,30.579800021050886
114.02245288480056,30.57921517262
114.022433810076,30.579778048288283
114.022433810076,30.579778048288283
114.02235032532322,30.579187594790966
114.02223338030883,30.579011880360326
114.02231170156263,30.584815518874887
114.02201831963863,30.585108130916478
114.0215924444141,30.584567524273602
114.0209283846099,30.58432757825017
114.02156941884073,30.58534932324711
114.02105069408061,30.5851907833277
114.02071649082849,30.585181687832844
114.02149660021321,30.5854005073466
114.02095184542503,30.5860766942024
114.02231866685261,30.5853082600304
114.02126803709245,30.586662667457123
114.02145977705976,30.58622892384096
114.02111940580073,30.58564039820864
114.0219857981961,30.585186406183098
114.02226360846203,30.586545984574514
114.02231831029444,30.585308410054243
114.02169699797668,30.586506527455924
114.02115746919168,30.58554876393484
114.02197244885302,30.58514425872696
114.02089892752967,30.586347772566587
114.02212762778976,30.585416452993318
114.02175396441658,30.586666845189153
114.02178509423702,30.58533928251443
114.02197191296762,30.585145260499385
114.02117622710738,30.586234076607536
114.02117622710738,30.586234076607536
114.02143960389147,30.58613036072156
114.02071598008376,30.585181803277944
114.02071649082849,30.585181687832844
114.02225664129654,30.586558928868147
114.02137976295423,30.586120530946324
114.02175386798032,30.58666731703327
114.02238742796399,30.58531807764159
114.02201731661819,30.58513918710873
114.02231866685261,30.5853082600304
114.02132732443472,30.586926330659498
114.02189940804698,30.587378602651608
114.02145852638715,30.58669806747318
114.02226556580919,30.586783701416312
114.02237737178595,30.586836502325426
114.0219743175383,30.586827618967273
114.02206512302354,30.586703465108748
114.02222669172367,30.586880907082065
114.0224282379919,30.587032081088644
114.02178564984528,30.58775679347964
114.02142647281867,30.588080655965665
114.02206512302354,30.586703465108748
114.02222678090104,30.586881141498132
114.02206512302354,30.586703465108748
114.02201029430542,30.58713095903428
114.0219743175383,30.586827618967273
114.02171990106915,30.586763356653382
114.02178669858388,30.587115064581926
114.02222669172367,30.586880907082065
114.02222669172367,30.586880907082065
114.02178564984528,30.58775679347964
114.02200517527132,30.587059478298485
114.02222678198156,30.58688047837359
114.02242832546098,30.58703167167209
114.02157625729389,30.58693270490795
114.02246609560262,30.587319118409138
114.02218026034821,30.58671654381616
114.02222678090104,30.586881141498132
114.02130374693218,30.588183986576965
114.02200517527132,30.587059478298485
114.02176863210684,30.58859750339487
114.02113474979973,30.58910738993695
114.02103131788424,30.58927625636885
114.02080386874314,30.589281876673134
114.02171798279294,30.649701941278167
114.02232284386352,30.64989890470744
114.02183308639148,30.64964038851211
114.0221223353628,30.64976549827849
114.02129410769362,30.652183736040357
114.02208422624084,30.652708343624674
114.02175104225822,30.65241539427812
114.02170011628925,30.652532501004266
114.02156342789061,30.652474848696833
114.0219093202504,30.654465869838145
114.02224069016523,30.654969892939327
114.02185367564249,30.654408992311183
114.02126482469066,30.656054125811654
114.02171085054525,30.655504156427963
114.02102741846018,30.656186694058597
114.02147341439786,30.655496783770285
114.02382227210862,30.40245676280718
114.02315813836506,30.46663184518484
114.0225146114661,30.53564325537
114.023223468352,30.537928252664184
114.02421142883112,30.53806888974536
114.02233172497294,30.53814797866915
114.02333142413752,30.538162223300255
114.02383951927798,30.538308991035418
114.0227081352228,30.537861639806273
114.02322969580827,30.538009599800585
114.02323367109986,30.538366470436827
114.02335538933332,30.53813117587829
114.02408963382308,30.538221759209396
114.02329160152165,30.53781444768764
114.02411457528875,30.538384022395523
114.02336934143203,30.538473036256992
114.02336934143203,30.538473036256992
114.02306961265205,30.537932287956362
114.02302018226312,30.537913186535135
114.02293230490949,30.53849018040498
114.02336934143203,30.538473036256992
114.02378835894969,30.537851098157475
114.02322969580827,30.538009599800585
114.02328624468727,30.53811021820178
114.0237504411461,30.538140151473467
114.02403477800407,30.538220299801157
114.02368157388804,30.53823030585239
114.02342821895392,30.53798400933768
114.02306963049055,30.53795234860838
114.02333791336626,30.538138296279023
114.02379936595592,30.53839188544035
114.02322566270777,30.537988544999653
114.02318599960624,30.538120044493926
114.02322969580827,30.538009599800585
114.02322969580827,30.538009599800585
114.02319382672616,30.537995136076766
114.0233100853737,30.538138883404816
114.02336934143203,30.538473036256992
114.02356882363168,30.538321579858057
114.02289040467527,30.53841334569145
114.02322969580827,30.538009599800585
114.02384609677185,30.537983071374047
114.02399491973793,30.53773357650332
114.02363871131824,30.53807546736256
114.02370854659016,30.53817123585097
114.02363468321334,30.538259370447214
114.02421641083131,30.538054892448905
114.02402379162548,30.53870220183026
114.02255891024474,30.538656425974875
114.02386803398986,30.5393703648125
114.02373347793834,30.538819921908736
114.02411598541639,30.53856388700575
114.0235658777664,30.538717454008015
114.02371734262366,30.538531911910823
114.02396993916877,30.538527368430305
114.02402679774124,30.53857325531382
114.02402681746614,30.53859525979778
114.02398190099757,30.538537347872662
114.02354285328745,30.53870349625452
114.02328390539337,30.57126836333156
114.02309802270308,30.57137331225448
114.02356299422141,30.57121915242738
114.02343330532082,30.57124344107247
114.02343223570432,30.571216461296803
114.02315992430458,30.571320171124036
114.02327304771096,30.571334748887995
114.02306314899829,30.571339446773937
114.02309802270308,30.57137331225448
114.02356299422141,30.57121915242738
114.02331351727673,30.571289794347074
114.02261530898589,30.573402878108233
114.02324371503884,30.57469492558114
114.02267972802409,30.57518369988032
114.02274419918623,30.57524667984891
114.02412339283677,30.5744704217203
114.02315830280894,30.574945056132055
114.02320643730033,30.5750796607281
114.02286423592021,30.574932662602652
114.02354261484462,30.574641047531298
114.02412437444248,30.57446740639804
114.02305684145847,30.574759214728424
114.02257043794769,30.575302007256383
114.02389185089105,30.57561564295889
